#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,dealloy_Al_12122023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_2.ngb-ds3
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,De_alloy_MACT_pk_R2                                                         
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F3                                                           
#PROJECT:                    ,nano-Al                                                                     
#DATE/TIME:                  ,12/12/2023 3:12:41 PM (UTC-5)                                               
#CORR. FILE:                 ,BL_11012023_20Kmin_1200C_10O2_40Ar.ngb-bs3                                  
#TEMPCAL:                    ,03-05-2023 11:25                                                            
#SENSITIVITY:                ,03-05-2023 11:53                                                            
#LABORATORY:                 ,calorimetry lab                                                             
#OPERATOR:                   ,YP                                                                          
#REMARK:                     ,dealloy_Al_12122023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_2        
#SAMPLE:                     ,De_alloy_MACT_pk_R2                                                         
#SAMPLE MASS /mg:            ,5.3231                                                                      
#MATERIAL:                   ,mt                                                                          
#REFERENCE:                  ,empty                                                                       
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, with lid                                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,020                                                                         
#EXO:                        ,+1                                                                          
#RANGE:                      ,50°C/20.0(K/min)/1200°C                                                     
#SEGMENT:                    ,S3/3                                                                        
#SEG. 3:                     ,50°C/20.0(K/min)/1200°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
 962.61603,81.78667,     13.80097,125.36379,0.34417
 962.88599,81.80000,     13.80547,125.41790,0.34410
 963.14600,81.81333,     13.80362,125.41790,0.34403
 963.41803,81.82667,     13.81189,125.41790,0.34396
 963.67798,81.84000,     13.81044,125.41790,0.34389
 963.95099,81.85333,     13.81539,125.41790,0.34382
 964.22498,81.86667,     13.82451,125.41790,0.34375
 964.48798,81.88000,     13.82268,125.41790,0.34368
 964.75299,81.89333,     13.82754,125.40324,0.34361
 965.02002,81.90667,     13.83325,125.38464,0.34354
 965.28802,81.92000,     13.83480,125.37206,0.34347
 965.55798,81.93333,     13.83720,125.35553,0.34340
 965.82501,81.94667,     13.83331,125.34914,0.34333
 966.08899,81.96000,     13.83815,125.33693,0.34326
 966.35901,81.97333,     13.84347,125.30574,0.34319
 966.62299,81.98667,     13.83494,125.28076,0.34312
 966.88599,82.00000,     13.83684,125.26216,0.34306
 967.15802,82.01333,     13.83590,125.25990,0.34299
 967.42200,82.02667,     13.83906,125.23717,0.34292
 967.68597,82.04000,     13.84556,125.24544,0.34285
 967.95697,82.05333,     13.83625,125.26817,0.34278
 968.22400,82.06667,     13.84362,125.27437,0.34271
 968.49200,82.08000,     13.84346,125.27437,0.34264
 968.75598,82.09333,     13.84243,125.21632,0.34258
 969.03003,82.10667,     13.84108,125.18100,0.34251
 969.29199,82.12000,     13.84211,125.18927,0.34244
 969.56500,82.13333,     13.84493,125.19772,0.34237
 969.83197,82.14667,     13.85019,125.24544,0.34230
 970.09698,82.16000,     13.84832,125.32021,0.34223
 970.36200,82.17333,     13.86110,125.39911,0.34217
 970.62701,82.18667,     13.85964,125.42391,0.34210
 970.89398,82.20000,     13.85903,125.46355,0.34203
 971.16302,82.21333,     13.85384,125.45735,0.34196
 971.42297,82.22667,     13.84603,125.45941,0.34190
 971.69598,82.24000,     13.85386,125.44476,0.34183
 971.96503,82.25333,     13.85913,125.43029,0.34176
 972.22900,82.26667,     13.85387,125.44908,0.34169
 972.49597,82.28000,     13.85115,125.43029,0.34163
 972.75702,82.29333,     13.85843,125.42409,0.34156
 973.02301,82.30667,     13.86241,125.43029,0.34149
 973.30103,82.32000,     13.86735,125.45321,0.34142
 973.56598,82.33333,     13.87131,125.45941,0.34136
 973.83600,82.34667,     13.86609,125.50506,0.34129
 974.10101,82.36000,     13.86753,125.45509,0.34122
 974.36902,82.37333,     13.86396,125.35740,0.34116
 974.63000,82.38667,     13.87502,125.26197,0.34109
 974.90002,82.40000,     13.88071,125.23285,0.34102
 975.16901,82.41333,     13.87840,125.27024,0.34096
 975.43597,82.42667,     13.88153,125.40343,0.34089
 975.70599,82.44000,     13.87839,125.54658,0.34082
 975.96997,82.45333,     13.88275,125.60688,0.34076
 976.22601,82.46667,     13.88787,125.62961,0.34069
 976.50000,82.48000,     13.88854,125.59843,0.34062
 976.76001,82.49333,     13.89370,125.57363,0.34056
 977.04199,82.50667,     13.87888,125.52592,0.34049
 977.30499,82.52000,     13.88322,125.48853,0.34042
 977.56897,82.53333,     13.88925,125.49680,0.34036
 977.83600,82.54667,     13.89658,125.58603,0.34029
 978.10498,82.56000,     13.89424,125.71284,0.34023
 978.36902,82.57333,     13.88089,125.80846,0.34016
 978.64697,82.58667,     13.88031,125.83964,0.34009
 978.90399,82.60000,     13.88248,125.79587,0.34003
 979.17200,82.61333,     13.88011,125.72110,0.33996
 979.43500,82.62667,     13.88908,125.67339,0.33990
 979.70898,82.64000,     13.89520,125.67339,0.33983
 979.96600,82.65333,     13.89229,125.65460,0.33977
 980.23499,82.66667,     13.87854,125.66719,0.33970
 980.50800,82.68000,     13.87663,125.67959,0.33964
 980.77197,82.69333,     13.88559,125.67959,0.33957
 981.03998,82.70667,     13.88490,125.67959,0.33951
 981.31097,82.72000,     13.89351,125.67959,0.33944
 981.57300,82.73333,     13.88853,125.68578,0.33938
 981.84198,82.74667,     13.88994,125.70664,0.33931
 982.10699,82.76000,     13.87864,125.73162,0.33925
 982.36902,82.77333,     13.88125,125.73162,0.33918
 982.64398,82.78667,     13.87679,125.73162,0.33911
 982.91602,82.80000,     13.88584,125.73162,0.33905
 983.17700,82.81333,     13.89012,125.73162,0.33899
 983.44299,82.82667,     13.88049,125.73782,0.33892
 983.70697,82.84000,     13.87507,125.78122,0.33886
 983.97900,82.85333,     13.87988,125.78122,0.33879
 984.24701,82.86667,     13.88549,125.78122,0.33873
 984.51202,82.88000,     13.88896,125.80827,0.33866
 984.77502,82.89333,     13.88436,125.80827,0.33860
 985.04401,82.90667,     13.87982,125.82067,0.33854
 985.31500,82.92000,     13.87910,125.83532,0.33847
 985.58502,82.93333,     13.87626,125.83532,0.33841
 985.84100,82.94667,     13.87031,125.82086,0.33834
 986.12201,82.96000,     13.86502,125.80226,0.33828
 986.38397,82.97333,     13.86335,125.80226,0.33821
 986.65698,82.98667,     13.86645,125.78347,0.33815
 986.92499,83.00000,     13.87035,125.77727,0.33808
 987.17902,83.01333,     13.86648,125.77727,0.33802
 987.45203,83.02667,     13.86279,125.78967,0.33796
 987.71802,83.04000,     13.86242,125.82086,0.33790
 987.99298,83.05333,     13.86765,125.82724,0.33783
 988.25897,83.06667,     13.85794,125.82724,0.33777
 988.52002,83.08000,     13.85794,125.82292,0.33770
 988.78699,83.09333,     13.85290,125.81879,0.33764
 989.05603,83.10667,     13.85594,125.78554,0.33758
 989.32599,83.12000,     13.85347,125.78554,0.33751
 989.59399,83.13333,     13.84503,125.75435,0.33745
 989.85699,83.14667,     13.84546,125.76694,0.33739
 990.13000,83.16000,     13.84258,125.77934,0.33732
 990.40002,83.17333,     13.84180,125.77934,0.33726
 990.66602,83.18667,     13.83502,125.77934,0.33720
 990.92902,83.20000,     13.83501,125.80432,0.33713
 991.20398,83.21333,     13.84234,125.80432,0.33707
 991.46503,83.22667,     13.84231,125.80432,0.33701
 991.73499,83.24000,     13.84023,125.80432,0.33695
 992.00702,83.25333,     13.83732,125.82912,0.33688
 992.27197,83.26667,     13.83476,125.84772,0.33682
 992.53003,83.28000,     13.83299,125.86237,0.33676
 992.80603,83.29333,     13.82713,125.88304,0.33669
 993.07202,83.30667,     13.82116,125.88304,0.33663
 993.33698,83.32000,     13.81859,125.90182,0.33657
 993.60498,83.33333,     13.81690,125.92268,0.33651
 993.87598,83.34667,     13.81182,125.94747,0.33645
 994.14001,83.36000,     13.81392,125.96419,0.33638
 994.40601,83.37333,     13.80580,125.97659,0.33632
 994.67401,83.38667,     13.79557,125.99745,0.33626
 994.94702,83.40000,     13.79604,126.01830,0.33620
 995.21198,83.41333,     13.79771,126.01830,0.33614
 995.48102,83.42667,     13.79515,126.04310,0.33607
 995.74799,83.44000,     13.78787,126.05568,0.33601
 996.01703,83.45333,     13.78317,126.05568,0.33595
 996.28302,83.46667,     13.78355,126.05568,0.33589
 996.55103,83.48000,     13.77542,126.04948,0.33583
 996.81897,83.49333,     13.77240,126.02656,0.33576
 997.09100,83.50667,     13.76686,126.03896,0.33570
 997.35303,83.52000,     13.76976,126.02638,0.33564
 997.61902,83.53333,     13.76543,126.02638,0.33558
 997.89099,83.54667,     13.75945,126.02638,0.33552
 998.15002,83.56000,     13.75676,126.02638,0.33546
 998.41998,83.57333,     13.75032,126.02638,0.33540
 998.68799,83.58667,     13.74642,126.02638,0.33534
 998.96198,83.60000,     13.75070,126.05136,0.33527
 999.22900,83.61333,     13.74893,126.05136,0.33521
 999.49597,83.62667,     13.74202,126.05136,0.33515
 999.76501,83.64000,     13.73726,126.05136,0.33509
1000.02899,83.65333,     13.73373,126.05136,0.33503
1000.29901,83.66667,     13.73197,126.06376,0.33497
1000.56598,83.68000,     13.72590,126.07635,0.33491
1000.82898,83.69333,     13.72022,126.07635,0.33485
1001.10400,83.70667,     13.71806,126.07635,0.33478
1001.36499,83.72000,     13.71706,126.09494,0.33473
1001.63599,83.73333,     13.72214,126.12838,0.33466
1001.90503,83.74667,     13.70836,126.12838,0.33460
1002.17499,83.76000,     13.70358,126.13458,0.33454
1002.44397,83.77333,     13.70049,126.18455,0.33448
1002.70203,83.78667,     13.70459,126.23847,0.33442
1002.97498,83.80000,     13.69811,126.27585,0.33436
1003.23901,83.81333,     13.68554,126.30685,0.33430
1003.51300,83.82667,     13.68377,126.31925,0.33424
1003.77802,83.84000,     13.68021,126.31925,0.33418
1004.05499,83.85333,     13.68275,126.31305,0.33412
1004.31299,83.86667,     13.67525,126.31530,0.33406
1004.58301,83.88000,     13.66657,126.30892,0.33400
1004.84998,83.89333,     13.66558,126.28412,0.33394
1005.12000,83.90667,     13.66290,126.24467,0.33388
1005.38300,83.92000,     13.66015,126.20090,0.33382
1005.64600,83.93333,     13.64967,126.12613,0.33376
1005.91803,83.94667,     13.64743,126.10340,0.33370
1006.18701,83.96000,     13.64429,126.09288,0.33364
1006.46198,83.97333,     13.63820,126.12406,0.33358
1006.72198,83.98667,     13.63369,126.18023,0.33352
1006.99298,84.00000,     13.62970,126.20109,0.33346
1007.26300,84.01333,     13.62785,126.20729,0.33340
1007.52600,84.02667,     13.62077,126.22588,0.33335
1007.79498,84.04000,     13.61375,126.22588,0.33329
1008.06598,84.05333,     13.60845,126.27379,0.33323
1008.33002,84.06667,     13.60180,126.28825,0.33317
1008.59998,84.08000,     13.59563,126.32357,0.33311
1008.85901,84.09333,     13.60140,126.36715,0.33305
1009.12701,84.10667,     13.58660,126.37749,0.33299
1009.39502,84.12000,     13.58384,126.39627,0.33293
1009.67102,84.13333,     13.58675,126.40454,0.33287
1009.94000,84.14667,     13.58572,126.41713,0.33281
1010.20300,84.16000,     13.58032,126.42952,0.33276
1010.47101,84.17333,     13.57238,126.44812,0.33270
1010.74200,84.18667,     13.56834,126.45658,0.33264
1011.00201,84.20000,     13.55601,126.42952,0.33258
1011.27197,84.21333,     13.54893,126.42952,0.33252
1011.53601,84.22667,     13.54482,126.44812,0.33246
1011.80902,84.24000,     13.53517,126.42952,0.33240
1012.07599,84.25333,     13.52805,126.42952,0.33235
1012.33899,84.26667,     13.52047,126.40867,0.33229
1012.61102,84.28000,     13.52244,126.40041,0.33223
1012.88000,84.29333,     13.51318,126.40041,0.33217
1013.15100,84.30667,     13.50306,126.40041,0.33211
1013.41602,84.32000,     13.49849,126.40041,0.33205
1013.69501,84.33333,     13.49879,126.40041,0.33199
1013.95599,84.34667,     13.49245,126.40679,0.33194
1014.21899,84.36000,     13.49606,126.42952,0.33188
1014.48602,84.37333,     13.49755,126.42952,0.33182
1014.76300,84.38667,     13.49480,126.42952,0.33176
1015.01898,84.40000,     13.49834,126.42952,0.33171
1015.29700,84.41333,     13.49603,126.44812,0.33165
1015.56702,84.42667,     13.48715,126.47330,0.33159
1015.82599,84.44000,     13.48985,126.47950,0.33153
1016.08899,84.45333,     13.48913,126.47950,0.33148
1016.36798,84.46667,     13.48422,126.49809,0.33142
1016.63501,84.48000,     13.48049,126.52308,0.33136
1016.90601,84.49333,     13.48156,126.52928,0.33130
1017.17499,84.50667,     13.47785,126.52928,0.33124
1017.44598,84.52000,     13.46939,126.55426,0.33119
1017.70697,84.53333,     13.46300,126.57286,0.33113
1017.97699,84.54667,     13.44933,126.57906,0.33107
1018.24200,84.56000,     13.45076,126.54994,0.33102
1018.50598,84.57333,     13.44092,126.57906,0.33096
1018.78003,84.58667,     13.43549,126.57906,0.33090
1019.05103,84.60000,     13.42571,126.57906,0.33084
1019.32501,84.61333,     13.42201,126.59991,0.33079
1019.59100,84.62667,     13.41866,126.60818,0.33073
1019.85999,84.64000,     13.41058,126.60198,0.33067
1020.12500,84.65333,     13.39942,126.61025,0.33062
1020.39203,84.66667,     13.39477,126.61025,0.33056
1020.66302,84.68000,     13.38669,126.61025,0.33050
1020.92902,84.69333,     13.37769,126.63316,0.33045
1021.19501,84.70667,     13.37129,126.64988,0.33039
1021.46399,84.72000,     13.36014,126.67675,0.33033
1021.72803,84.73333,     13.36239,126.71000,0.33028
1022.00800,84.74667,     13.35349,126.73480,0.33022
1022.25702,84.76000,     13.33955,126.73480,0.33017
1022.53101,84.77333,     13.33059,126.75565,0.33011
1022.79901,84.78667,     13.32288,126.76392,0.33005
1023.07300,84.80000,     13.31043,126.76392,0.32999
1023.35199,84.81333,     13.29932,126.76392,0.32994
1023.61102,84.82667,     13.28848,126.76392,0.32988
1023.87799,84.84000,     13.27596,126.76392,0.32983
1024.15295,84.85333,     13.26567,126.76392,0.32977
1024.41394,84.86667,     13.26395,126.77012,0.32971
1024.68298,84.88000,     13.25143,126.76392,0.32966
1024.94202,84.89333,     13.23881,126.76392,0.32960
1025.21106,84.90667,     13.23498,126.76392,0.32955
1025.48499,84.92000,     13.23422,126.76392,0.32949
1025.75098,84.93333,     13.21643,126.76392,0.32944
1026.02197,84.94667,     13.20825,126.76392,0.32938
1026.28198,84.96000,     13.19779,126.77650,0.32933
1026.56201,84.97333,     13.18576,126.79097,0.32927
1026.82202,84.98667,     13.17398,126.79097,0.32921
1027.09705,85.00000,     13.15710,126.79717,0.32916
1027.36304,85.01333,     13.14754,126.81595,0.32910
1027.62195,85.02667,     13.13967,126.79529,0.32905
1027.90503,85.04000,     13.13198,126.78683,0.32899
1028.17102,85.05333,     13.12589,126.80750,0.32893
1028.43799,85.06667,     13.11719,126.81577,0.32888
1028.70203,85.08000,     13.10847,126.83868,0.32883
1028.97095,85.09333,     13.10675,126.87194,0.32877
1029.24097,85.10667,     13.09457,126.89279,0.32871
1029.50806,85.12000,     13.08281,126.92191,0.32866
1029.77698,85.13333,     13.06668,126.93431,0.32860
1030.03601,85.14667,     13.05876,126.93431,0.32855
1030.31799,85.16000,     13.04404,126.93431,0.32849
1030.56995,85.17333,     13.02907,126.93431,0.32844
1030.83801,85.18667,     13.02688,126.93431,0.32839
1031.10999,85.20000,     13.02210,126.95309,0.32833
1031.37805,85.21333,     13.02340,126.95929,0.32828
1031.64001,85.22667,     13.01941,126.95929,0.32822
1031.90906,85.24000,     13.01503,126.93224,0.32817
1032.17200,85.25333,     13.00798,126.93656,0.32811
1032.44995,85.26667,     13.00498,126.91777,0.32806
1032.70996,85.28000,     12.99528,126.89279,0.32801
1032.98096,85.29333,     12.98304,126.90519,0.32795
1033.25098,85.30667,     12.97472,126.87813,0.32790
1033.52002,85.32000,     12.96726,126.89072,0.32784
1033.78198,85.33333,     12.95405,126.90519,0.32779
1034.04797,85.34667,     12.94394,126.90519,0.32773
1034.32397,85.36000,     12.92821,126.96136,0.32768
1034.58899,85.37333,     12.92594,126.98634,0.32762
1034.84595,85.38667,     12.91049,127.01339,0.32757
1035.12695,85.40000,     12.90003,127.05698,0.32752
1035.39600,85.41333,     12.89604,127.05698,0.32746
1035.65002,85.42667,     12.88536,127.10469,0.32741
1035.93604,85.44000,     12.87755,127.11108,0.32735
1036.20105,85.45333,     12.86432,127.13381,0.32730
1036.46802,85.46667,     12.86030,127.14433,0.32725
1036.72900,85.48000,     12.85184,127.14433,0.32719
1037.00305,85.49333,     12.83954,127.17533,0.32714
1037.27698,85.50667,     12.82680,127.18773,0.32708
1037.53601,85.52000,     12.81437,127.18773,0.32703
1037.81604,85.53333,     12.80078,127.17533,0.32698
1038.07703,85.54667,     12.79187,127.15861,0.32692
1038.34094,85.56000,     12.78384,127.17120,0.32687
1038.60901,85.57333,     12.76971,127.18360,0.32682
1038.88794,85.58667,     12.75346,127.18360,0.32676
1039.15100,85.60000,     12.74059,127.17740,0.32671
1039.41394,85.61333,     12.72946,127.15880,0.32666
1039.68896,85.62667,     12.73028,127.16500,0.32660
1039.95496,85.64000,     12.71873,127.15467,0.32655
1040.22302,85.65333,     12.70456,127.15467,0.32650
1040.49097,85.66667,     12.68599,127.13588,0.32644
1040.75000,85.68000,     12.67350,127.12968,0.32639
1041.02502,85.69333,     12.65980,127.17120,0.32634
1041.30298,85.70667,     12.64612,127.19599,0.32628
1041.55798,85.72000,     12.63138,127.23131,0.32623
1041.81995,85.73333,     12.61844,127.23131,0.32618
1042.09302,85.74667,     12.60514,127.25010,0.32613
1042.36206,85.76000,     12.59576,127.21478,0.32607
1042.62598,85.77333,     12.58326,127.18566,0.32602
1042.90295,85.78667,     12.56382,127.16086,0.32597
1043.16895,85.80000,     12.54253,127.14847,0.32592
1043.43298,85.81333,     12.51814,127.15467,0.32586
1043.69995,85.82667,     12.51443,127.15467,0.32581
1043.97302,85.84000,     12.50065,127.15467,0.32576
1044.23804,85.85333,     12.47536,127.17965,0.32571
1044.50500,85.86667,     12.46328,127.17965,0.32565
1044.77600,85.88000,     12.45782,127.17965,0.32560
1045.04895,85.89333,     12.43873,127.21065,0.32555
1045.30896,85.90667,     12.41866,127.22925,0.32550
1045.57300,85.92000,     12.39684,127.22925,0.32544
1045.85400,85.93333,     12.38263,127.24183,0.32539
1046.12097,85.94667,     12.36435,127.25630,0.32534
1046.38501,85.96000,     12.34207,127.25630,0.32529
1046.65198,85.97333,     12.33302,127.27508,0.32523
1046.91296,85.98667,     12.30629,127.28128,0.32518
1047.17798,86.00000,     12.29943,127.28128,0.32513
1047.45496,86.01333,     12.28118,127.28128,0.32508
1047.72998,86.02667,     12.26599,127.26888,0.32503
1047.98596,86.04000,     12.24537,127.26269,0.32498
1048.25305,86.05333,     12.23409,127.26269,0.32492
1048.52002,86.06667,     12.22324,127.25010,0.32487
1048.80103,86.08000,     12.20410,127.27095,0.32482
1049.06104,86.09333,     12.17333,127.27715,0.32477
1049.32800,86.10667,     12.15981,127.30420,0.32472
1049.59497,86.12000,     12.14850,127.30420,0.32467
1049.85803,86.13333,     12.13803,127.34572,0.32461
1050.13196,86.14667,     12.12278,127.36244,0.32456
1050.39294,86.16000,     12.10390,127.41429,0.32451
1050.66296,86.17333,     12.08286,127.44529,0.32446
1050.93396,86.18667,     12.07199,127.49319,0.32441
1051.19702,86.20000,     12.05929,127.50972,0.32436
1051.46301,86.21333,     12.03643,127.50972,0.32431
1051.73206,86.22667,     12.02376,127.50972,0.32425
1051.99304,86.24000,     12.01368,127.50972,0.32420
1052.27295,86.25333,     12.00372,127.50972,0.32415
1052.53503,86.26667,     11.98170,127.52851,0.32410
1052.79895,86.28000,     11.96056,127.53471,0.32405
1053.06006,86.29333,     11.93940,127.53471,0.32400
1053.33606,86.30667,     11.91877,127.57002,0.32395
1053.59497,86.32000,     11.90067,127.59708,0.32390
1053.87097,86.33333,     11.89331,127.60966,0.32385
1054.13904,86.34667,     11.87748,127.65099,0.32380
1054.40002,86.36000,     11.85672,127.65099,0.32375
1054.67395,86.37333,     11.83781,127.65099,0.32369
1054.94299,86.38667,     11.81267,127.62826,0.32364
1055.20996,86.40000,     11.79281,127.64686,0.32359
1055.48206,86.41333,     11.78583,127.64066,0.32354
1055.74194,86.42667,     11.76281,127.62206,0.32349
1056.01794,86.44000,     11.74300,127.61568,0.32344
1056.27698,86.45333,     11.71818,127.60140,0.32339
1056.54700,86.46667,     11.70230,127.60741,0.32334
1056.80896,86.48000,     11.67882,127.58881,0.32329
1057.08606,86.49333,     11.66874,127.58881,0.32324
1057.34900,86.50667,     11.65234,127.58881,0.32319
1057.62195,86.52000,     11.63601,127.62620,0.32314
1057.88000,86.53333,     11.61691,127.65719,0.32309
1058.15002,86.54667,     11.58857,127.70510,0.32304
1058.41296,86.56000,     11.57170,127.74267,0.32299
1058.67200,86.57333,     11.56190,127.77367,0.32294
1058.95300,86.58667,     11.52651,127.81518,0.32289
1059.21802,86.60000,     11.51629,127.84430,0.32284
1059.48499,86.61333,     11.50165,127.84430,0.32279
1059.75000,86.62667,     11.47322,127.83791,0.32274
1060.01099,86.64000,     11.46118,127.80260,0.32269
1060.29004,86.65333,     11.43549,127.71130,0.32264
1060.55103,86.66667,     11.41323,127.63239,0.32259
1060.82397,86.68000,     11.39681,127.56589,0.32254
1061.08704,86.69333,     11.36832,127.53057,0.32249
1061.35095,86.70667,     11.34383,127.53264,0.32244
1061.62195,86.72000,     11.31360,127.55143,0.32239
1061.88794,86.73333,     11.28554,127.57209,0.32234
1062.15198,86.74667,     11.27259,127.57209,0.32229
1062.42896,86.76000,     11.25882,127.57209,0.32224
1062.68994,86.77333,     11.23338,127.59708,0.32219
1062.95496,86.78667,     11.21151,127.62413,0.32214
1063.22498,86.80000,     11.19412,127.69270,0.32209
1063.49304,86.81333,     11.16291,127.74041,0.32204
1063.75696,86.82667,     11.13656,127.78813,0.32199
1064.02600,86.84000,     11.10623,127.83810,0.32194
1064.29102,86.85333,     11.08477,127.86309,0.32189
1064.56006,86.86667,     11.06154,127.92527,0.32184
1064.82800,86.88000,     11.04008,127.93147,0.32179
1065.10095,86.89333,     11.01953,127.96059,0.32174
1065.36206,86.90667,     10.99400,127.93579,0.32170
1065.63196,86.92000,     10.96585,127.93579,0.32165
1065.90002,86.93333,     10.94569,127.95025,0.32160
1066.16003,86.94667,     10.91656,127.97937,0.32155
1066.43506,86.96000,     10.89287,127.97937,0.32150
1066.70605,86.97333,     10.86334,127.97937,0.32145
1066.96204,86.98667,     10.82480,127.91287,0.32140
1067.22900,87.00000,     10.80325,127.86910,0.32135
1067.49695,87.01333,     10.78126,127.85050,0.32130
1067.77002,87.02667,     10.75215,127.83190,0.32125
1068.03796,87.04000,     10.72390,127.87135,0.32120
1068.30396,87.05333,     10.70009,127.92320,0.32116
1068.56494,87.06667,     10.67043,127.95458,0.32111
1068.83301,87.08000,     10.63054,127.97524,0.32106
1069.09900,87.09333,     10.60804,127.97524,0.32101
1069.36401,87.10667,     10.58820,127.97524,0.32096
1069.63599,87.12000,     10.55589,128.00229,0.32091
1069.90100,87.13333,     10.51594,128.01676,0.32086
1070.17102,87.14667,     10.48091,128.03968,0.32081
1070.44495,87.16000,     10.45305,128.03968,0.32077
1070.70203,87.17333,     10.42195,128.03968,0.32072
1070.97400,87.18667,     10.38690,128.02916,0.32067
1071.24097,87.20000,     10.35539,128.01262,0.32062
1071.50403,87.21333,     10.32027,128.02709,0.32057
1071.77295,87.22667,     10.28607,128.06879,0.32052
1072.04004,87.24000,     10.24379,128.08533,0.32048
1072.31299,87.25333,     10.21183,128.11444,0.32043
1072.58398,87.26667,     10.17670,128.13304,0.32038
1072.85400,87.28000,     10.13798,128.13943,0.32033
1073.11096,87.29333,     10.10097,128.13943,0.32028
1073.38403,87.30667,     10.07074,128.13943,0.32023
1073.65295,87.32000,     10.03691,128.16423,0.32018
1073.92200,87.33333,     10.00395,128.14338,0.32014
1074.19702,87.34667,      9.97461,128.13511,0.32009
1074.44800,87.36000,      9.94332,128.11858,0.32004
1074.72095,87.37333,      9.90185,128.11012,0.31999
1074.99097,87.38667,      9.86841,128.08739,0.31994
1075.26099,87.40000,      9.83316,128.05827,0.31990
1075.53003,87.41333,      9.79253,128.05827,0.31985
1075.80798,87.42667,      9.75820,128.07067,0.31980
1076.06494,87.44000,      9.72285,128.08326,0.31975
1076.32495,87.45333,      9.69019,128.08326,0.31970
1076.58801,87.46667,      9.63513,128.05414,0.31966
1076.86206,87.48000,      9.60835,128.02502,0.31961
1077.13000,87.49333,      9.56584,127.99816,0.31956
1077.39795,87.50667,      9.53497,127.96284,0.31951
1077.66101,87.52000,      9.49734,127.96284,0.31947
1077.93506,87.53333,      9.45438,127.99816,0.31942
1078.20300,87.54667,      9.41630,128.02728,0.31937
1078.47595,87.56000,      9.38631,128.06034,0.31932
1078.73804,87.57333,      9.35671,128.08946,0.31927
1079.00903,87.58667,      9.30963,128.12064,0.31923
1079.27002,87.60000,      9.27327,128.11444,0.31918
1079.53601,87.61333,      9.23018,128.12046,0.31913
1079.80505,87.62667,      9.18619,128.12046,0.31908
1080.07300,87.64000,      9.14488,128.12046,0.31904
1080.34302,87.65333,      9.10941,128.12046,0.31899
1080.60706,87.66667,      9.07300,128.14544,0.31894
1080.87402,87.68000,      9.03120,128.15183,0.31889
1081.14404,87.69333,      8.99345,128.17869,0.31885
1081.40796,87.70667,      8.95610,128.20368,0.31880
1081.67395,87.72000,      8.91830,128.22641,0.31875
1081.94604,87.73333,      8.88682,128.24313,0.31870
1082.21204,87.74667,      8.84000,128.26192,0.31866
1082.48706,87.76000,      8.79636,128.24313,0.31861
1082.74500,87.77333,      8.75353,128.27638,0.31856
1083.01501,87.78667,      8.71119,128.27638,0.31852
1083.27502,87.80000,      8.67554,128.31170,0.31847
1083.54700,87.81333,      8.63093,128.33650,0.31842
1083.80298,87.82667,      8.59749,128.34908,0.31838
1084.07703,87.84000,      8.54341,128.37388,0.31833
1084.34399,87.85333,      8.49964,128.36768,0.31828
1084.61304,87.86667,      8.47027,128.33030,0.31823
1084.87805,87.88000,      8.42196,128.33462,0.31819
1085.14099,87.89333,      8.37723,128.32616,0.31814
1085.41699,87.90667,      8.33660,128.32616,0.31809
1085.68298,87.92000,      8.28915,128.31996,0.31805
1085.94995,87.93333,      8.26153,128.28878,0.31800
1086.21594,87.94667,      8.20729,128.29103,0.31795
1086.48096,87.96000,      8.15664,128.29723,0.31791
1086.74695,87.97333,      8.12807,128.30343,0.31786
1087.01904,87.98667,      8.07472,128.32616,0.31781
1087.28601,88.00000,      8.03847,128.31809,0.31777
1087.55200,88.01333,      7.98235,128.28878,0.31772
1087.81897,88.02667,      7.93705,128.23900,0.31767
1088.08606,88.04000,      7.89354,128.19541,0.31763
1088.35706,88.05333,      7.85229,128.19541,0.31758
1088.61597,88.06667,      7.80917,128.22021,0.31754
1088.89502,88.08000,      7.76477,128.23073,0.31749
1089.16003,88.09333,      7.72571,128.24313,0.31744
1089.41895,88.10667,      7.68752,128.25553,0.31740
1089.68799,88.12000,      7.64123,128.25553,0.31735
1089.96204,88.13333,      7.60398,128.24313,0.31730
1090.22095,88.14667,      7.56440,128.25572,0.31726
1090.49805,88.16000,      7.52759,128.25572,0.31721
1090.76294,88.17333,      7.49208,128.27845,0.31716
1091.02795,88.18667,      7.44209,128.28690,0.31712
1091.29602,88.20000,      7.39978,128.28070,0.31707
